ExpenditureID,Type,Date,Amount,DueDate,MaintenanceID,StaffID,FurnitureID
57318,Furniture,2016-01-27,956.82,2016-02-12,null,null,13434
57319,Maintenance,2018-11-26,922.02,2019-01-23,2989,null,null
57320,Furniture,2018-01-03,548.3,2018-03-02,null,null,11596
57321,Furniture,2020-07-03,560.25,2020-07-20,null,null,14055
57322,Maintenance,2019-02-28,1926.26,2019-04-10,1003,null,null
57323,Furniture,2019-09-23,763.54,2019-11-20,null,null,13283
57324,Maintenance,2018-09-19,1901.94,2018-10-24,1763,null,null
57325,Wages,2016-06-06,145713,2016-07-26,null,217,null
57326,Wages,2017-03-31,67891,2017-05-28,null,197,null
57327,Furniture,2020-11-08,619.13,2020-12-21,null,null,13839
57328,Maintenance,2019-09-11,158.95,2019-10-14,1758,null,null
57329,Furniture,2017-02-02,718.65,2017-02-16,null,null,13373
57330,Maintenance,2017-02-28,447.55,2017-04-04,1456,null,null
57331,Wages,2020-06-28,32263,2020-08-27,null,178,null
57332,Maintenance,2015-11-30,487.82,2015-12-21,1401,null,null
57333,Maintenance,2018-02-04,526.99,2018-03-05,2747,null,null
57334,Maintenance,2018-03-25,1154.38,2018-05-14,1744,null,null
57335,Furniture,2020-02-26,695.6,2020-03-22,null,null,11417
57336,Wages,2020-08-28,134594,2020-10-26,null,235,null
57337,Furniture,2017-09-21,544.81,2017-10-11,null,null,14059
57338,Furniture,2016-03-15,630.04,2016-04-21,null,null,11880
57339,Maintenance,2020-06-08,1429.64,2020-08-02,1368,null,null
57340,Furniture,2019-07-01,534.51,2019-08-15,null,null,11416
57341,Maintenance,2016-12-29,169.53,2017-01-14,1584,null,null
57342,Maintenance,2016-07-08,1160.8,2016-09-05,2283,null,null
57343,Furniture,2019-12-04,994.11,2019-12-22,null,null,11544
57344,Furniture,2018-10-08,514.96,2018-12-06,null,null,11561
57345,Maintenance,2019-04-04,1852.52,2019-04-15,1503,null,null
57346,Wages,2018-07-12,130779,2018-08-24,null,225,null
57347,Furniture,2018-04-11,579.09,2018-04-28,null,null,10233
57348,Wages,2020-02-07,88796,2020-03-03,null,159,null
57349,Furniture,2019-04-03,901.27,2019-04-13,null,null,12024
57350,Maintenance,2019-07-30,195.86,2019-08-15,2867,null,null
57351,Wages,2018-01-26,98259,2018-03-24,null,113,null
57352,Furniture,2019-06-02,896.75,2019-06-26,null,null,12934
57353,Wages,2016-11-09,96783,2016-11-27,null,122,null
57354,Furniture,2016-04-11,614.22,2016-05-17,null,null,11519
57355,Maintenance,2017-10-15,885.46,2017-12-14,2520,null,null
57356,Wages,2019-05-06,94261,2019-05-24,null,254,null
57357,Wages,2018-10-20,51484,2018-11-01,null,191,null
57358,Maintenance,2017-01-28,494.29,2017-02-12,1785,null,null
57359,Maintenance,2020-03-17,848.8,2020-04-03,2342,null,null
57360,Maintenance,2017-12-07,897.02,2018-01-15,2776,null,null
57361,Maintenance,2019-11-18,1679.57,2020-01-09,1898,null,null
57362,Wages,2019-09-27,40893,2019-10-07,null,298,null
57363,Maintenance,2017-12-11,1105.71,2018-01-31,1578,null,null
57364,Furniture,2018-10-25,564.04,2018-11-22,null,null,12431
57365,Furniture,2019-01-12,973.69,2019-03-02,null,null,11435
57366,Maintenance,2018-08-30,1426.94,2018-10-14,2959,null,null
57367,Maintenance,2016-04-13,102.03,2016-04-25,2575,null,null
57368,Wages,2017-04-14,130319,2017-05-04,null,100,null
57369,Maintenance,2017-10-20,1985.81,2017-11-19,2347,null,null
57370,Furniture,2018-08-30,765.5,2018-09-26,null,null,10687
57371,Maintenance,2018-06-08,550.62,2018-07-06,1373,null,null
57372,Maintenance,2019-09-05,1644.8,2019-10-21,2270,null,null
57373,Maintenance,2018-01-12,375.2,2018-02-27,2946,null,null
57374,Maintenance,2019-10-16,117.38,2019-11-05,2051,null,null
57375,Furniture,2019-11-10,755.32,2020-01-03,null,null,13397
57376,Maintenance,2018-04-06,1440.39,2018-05-28,1345,null,null
57377,Furniture,2018-02-03,815.45,2018-03-22,null,null,11925
57378,Wages,2020-03-26,28997,2020-04-13,null,286,null
57379,Furniture,2020-11-05,746.88,2020-12-27,null,null,12719
57380,Furniture,2017-11-30,732.6,2017-12-20,null,null,10462
57381,Wages,2017-03-18,44217,2017-05-11,null,291,null
57382,Maintenance,2019-01-19,124.13,2019-03-08,2878,null,null
57383,Maintenance,2018-05-25,204.73,2018-06-17,1929,null,null
57384,Maintenance,2019-12-24,607.91,2020-02-06,2541,null,null
57385,Wages,2018-11-03,79546,2018-12-20,null,265,null
57386,Wages,2020-07-10,109375,2020-08-20,null,274,null
57387,Furniture,2020-05-13,534.53,2020-07-06,null,null,12495
57388,Maintenance,2016-06-12,236.68,2016-07-24,2792,null,null
57389,Wages,2018-02-07,31079,2018-03-30,null,219,null
57390,Maintenance,2020-09-07,701.49,2020-11-03,1922,null,null
57391,Maintenance,2020-03-26,1737.85,2020-05-04,1727,null,null
57392,Furniture,2017-02-26,850.9,2017-03-22,null,null,13638
57393,Furniture,2016-07-13,725.82,2016-09-11,null,null,11999
57394,Furniture,2016-11-13,569.07,2016-12-19,null,null,13802
57395,Furniture,2017-02-26,757.48,2017-04-04,null,null,10349
57396,Wages,2020-02-01,135900,2020-04-01,null,218,null
57397,Wages,2017-02-06,44318,2017-02-18,null,164,null
57398,Furniture,2019-09-30,783.55,2019-11-02,null,null,13916
57399,Maintenance,2018-03-08,901.93,2018-04-05,1024,null,null
57400,Furniture,2020-07-26,618,2020-09-08,null,null,12212
57401,Furniture,2020-02-18,745.76,2020-03-17,null,null,11086
57402,Wages,2017-09-17,71627,2017-10-29,null,140,null
57403,Wages,2019-12-08,48966,2020-01-28,null,293,null
57404,Maintenance,2019-12-23,311.95,2020-02-03,2822,null,null
57405,Maintenance,2018-09-03,672.2,2018-10-03,1865,null,null
57406,Furniture,2020-02-02,885.74,2020-02-16,null,null,13857
57407,Maintenance,2016-05-25,1319.58,2016-06-19,1552,null,null
57408,Maintenance,2017-10-16,856.82,2017-11-07,1505,null,null
57409,Wages,2019-07-17,132911,2019-08-19,null,291,null
57410,Furniture,2019-08-09,646.79,2019-08-26,null,null,13847
57411,Wages,2016-08-12,123250,2016-08-28,null,142,null
57412,Furniture,2019-06-30,570.2,2019-08-27,null,null,13484
57413,Furniture,2018-03-21,561.04,2018-05-01,null,null,11221
57414,Wages,2020-07-02,86095,2020-08-31,null,242,null
57415,Furniture,2016-11-12,569.22,2016-12-16,null,null,12643
57416,Furniture,2019-06-30,601.88,2019-07-19,null,null,12442
57417,Maintenance,2016-06-14,1950.69,2016-07-28,1782,null,null
57418,Maintenance,2017-08-12,979.45,2017-09-10,1507,null,null
57419,Furniture,2018-01-17,537.63,2018-03-05,null,null,12263
57420,Furniture,2020-01-21,524.53,2020-02-21,null,null,10306
57421,Furniture,2018-02-18,995.81,2018-04-07,null,null,13580
57422,Wages,2020-03-23,108782,2020-04-29,null,183,null
57423,Wages,2020-09-01,143060,2020-09-21,null,119,null
57424,Maintenance,2017-03-04,1639.06,2017-04-13,1736,null,null
57425,Wages,2018-08-24,123476,2018-10-09,null,237,null
57426,Wages,2019-05-29,146309,2019-06-30,null,313,null
57427,Maintenance,2018-08-06,1644.3,2018-09-15,2920,null,null
57428,Furniture,2020-08-03,741.38,2020-10-01,null,null,11758
57429,Furniture,2020-05-29,893.22,2020-07-13,null,null,13701
57430,Wages,2020-11-08,86789,2020-12-28,null,266,null
57431,Maintenance,2020-05-08,1004.64,2020-06-12,2702,null,null
57432,Wages,2017-11-14,133897,2017-12-08,null,271,null
57433,Wages,2020-08-19,34049,2020-10-04,null,149,null
57434,Furniture,2016-08-26,996.93,2016-10-11,null,null,11568
57435,Wages,2020-07-17,125581,2020-08-04,null,302,null
57436,Maintenance,2018-08-06,1451.4,2018-09-06,1569,null,null
57437,Furniture,2016-03-01,982.52,2016-03-14,null,null,13266
57438,Furniture,2018-08-29,533.94,2018-10-28,null,null,10259
57439,Wages,2016-02-13,80649,2016-03-09,null,289,null
57440,Furniture,2018-06-14,521.05,2018-07-24,null,null,11169
57441,Wages,2019-02-12,72008,2019-02-27,null,166,null
57442,Wages,2018-08-26,48570,2018-10-04,null,197,null
57443,Wages,2019-07-26,47646,2019-09-18,null,311,null
57444,Furniture,2016-05-15,654.95,2016-06-16,null,null,10998
57445,Maintenance,2020-01-26,783.01,2020-03-03,2885,null,null
57446,Maintenance,2016-06-12,287.48,2016-08-01,2185,null,null
57447,Wages,2020-11-03,90696,2020-12-03,null,277,null
57448,Furniture,2020-02-03,842.77,2020-03-31,null,null,10712
57449,Wages,2018-09-17,129821,2018-11-07,null,211,null
57450,Maintenance,2016-07-06,1311.11,2016-07-18,1676,null,null
57451,Maintenance,2016-06-19,1802.46,2016-07-12,2697,null,null
57452,Wages,2019-10-02,133589,2019-11-26,null,130,null
57453,Maintenance,2020-09-22,1889.22,2020-10-12,2396,null,null
57454,Furniture,2020-04-05,543.95,2020-04-16,null,null,11787
57455,Maintenance,2016-01-29,160.78,2016-02-10,1931,null,null
57456,Maintenance,2020-01-21,700.18,2020-02-08,2705,null,null
57457,Furniture,2020-06-19,831.72,2020-07-22,null,null,14187
57458,Furniture,2016-12-29,699.01,2017-02-03,null,null,11803
57459,Maintenance,2016-08-12,345.23,2016-09-09,2751,null,null
57460,Maintenance,2017-12-05,1251.7,2018-01-19,1393,null,null
57461,Maintenance,2020-08-21,1773.28,2020-08-31,2520,null,null
57462,Maintenance,2018-05-15,471.06,2018-07-06,2563,null,null
57463,Furniture,2016-08-29,668.21,2016-09-08,null,null,12878
57464,Wages,2018-06-10,123554,2018-07-10,null,235,null
57465,Wages,2020-11-03,129683,2020-11-18,null,118,null
57466,Maintenance,2020-10-20,1417.01,2020-11-27,1721,null,null
57467,Furniture,2016-01-24,725.48,2016-02-25,null,null,12180
57468,Furniture,2017-06-01,890,2017-06-13,null,null,13647
57469,Wages,2016-11-10,126949,2016-12-23,null,170,null
57470,Maintenance,2018-08-21,1960.2,2018-09-28,1337,null,null
57471,Furniture,2016-02-07,646.48,2016-03-19,null,null,12071
57472,Wages,2019-03-15,75904,2019-04-12,null,142,null
57473,Wages,2018-08-19,60471,2018-10-11,null,262,null
57474,Furniture,2018-03-26,784.08,2018-04-05,null,null,11646
57475,Wages,2018-09-10,61329,2018-11-03,null,124,null
57476,Wages,2015-12-13,145495,2016-01-16,null,154,null
57477,Maintenance,2016-12-30,828.8,2017-02-05,1504,null,null
57478,Wages,2016-04-19,33657,2016-06-11,null,155,null
57479,Maintenance,2020-05-23,957.34,2020-06-12,1237,null,null
57480,Maintenance,2017-12-24,994.08,2018-01-31,2368,null,null
57481,Furniture,2020-02-18,892.2,2020-04-12,null,null,11433
57482,Furniture,2017-09-12,737.75,2017-10-04,null,null,14033
57483,Maintenance,2018-10-04,1724.82,2018-11-09,1684,null,null
57484,Furniture,2019-11-30,934.27,2019-12-24,null,null,11940
57485,Wages,2017-01-03,102744,2017-02-01,null,122,null
57486,Maintenance,2019-09-16,673.69,2019-10-25,1088,null,null
57487,Wages,2016-01-15,57015,2016-03-14,null,111,null
57488,Maintenance,2020-04-19,773.79,2020-05-13,2220,null,null
57489,Furniture,2017-06-11,887.56,2017-08-10,null,null,13403
57490,Wages,2016-09-05,46781,2016-11-02,null,178,null
57491,Wages,2019-04-21,54707,2019-05-31,null,233,null
57492,Wages,2017-03-27,136875,2017-05-21,null,202,null
57493,Maintenance,2018-06-29,594.68,2018-08-14,2325,null,null
57494,Furniture,2018-01-03,537.13,2018-02-07,null,null,12844
57495,Wages,2020-01-02,78074,2020-02-01,null,125,null
57496,Furniture,2017-02-21,967.81,2017-04-08,null,null,12053
57497,Furniture,2016-08-14,568.9,2016-09-15,null,null,13181
57498,Furniture,2017-06-06,613.35,2017-06-26,null,null,12457
57499,Furniture,2019-08-15,812.13,2019-09-01,null,null,13871
57500,Wages,2018-02-08,108123,2018-02-23,null,315,null
57501,Furniture,2018-09-28,778.2,2018-11-19,null,null,12324
57502,Furniture,2016-12-21,856.74,2017-01-26,null,null,12467
57503,Wages,2016-07-11,103897,2016-08-17,null,208,null
57504,Wages,2020-10-26,53985,2020-11-12,null,145,null
57505,Maintenance,2018-03-01,1678.11,2018-04-15,1529,null,null
57506,Wages,2020-01-18,36580,2020-02-02,null,295,null
57507,Maintenance,2018-05-02,1559.47,2018-06-23,2776,null,null
57508,Wages,2020-05-15,102549,2020-07-08,null,118,null
57509,Furniture,2018-07-10,836.62,2018-07-27,null,null,12670
57510,Wages,2016-09-05,40927,2016-10-07,null,139,null
57511,Maintenance,2018-01-28,1459.23,2018-03-02,2206,null,null
57512,Furniture,2018-08-11,989.01,2018-10-05,null,null,13795
57513,Wages,2019-03-24,116578,2019-05-17,null,230,null
57514,Maintenance,2017-09-17,1088.3,2017-10-18,1406,null,null
57515,Maintenance,2019-02-11,1754.07,2019-03-17,2599,null,null
57516,Maintenance,2015-12-14,961.69,2016-01-29,1261,null,null
57517,Maintenance,2016-03-15,1878.27,2016-04-04,1721,null,null
57518,Wages,2020-08-24,92874,2020-10-13,null,122,null
57519,Wages,2017-12-29,57357,2018-02-24,null,202,null
57520,Maintenance,2018-07-30,1667.7,2018-08-16,2771,null,null
57521,Maintenance,2019-05-10,1148.56,2019-05-31,2680,null,null
57522,Furniture,2016-06-27,904.09,2016-07-16,null,null,12653
57523,Maintenance,2018-08-03,276.71,2018-09-06,2592,null,null
57524,Wages,2017-03-31,110856,2017-04-15,null,235,null
57525,Maintenance,2020-01-13,1363.6,2020-03-03,1034,null,null
57526,Wages,2018-05-20,118490,2018-06-29,null,133,null
57527,Maintenance,2020-08-14,1073.37,2020-09-20,1957,null,null
57528,Wages,2017-04-02,109309,2017-05-27,null,149,null
57529,Furniture,2016-03-22,661.9,2016-04-22,null,null,10359
57530,Furniture,2016-08-14,612.09,2016-09-10,null,null,13369
57531,Maintenance,2016-07-12,571.23,2016-08-27,2171,null,null
57532,Maintenance,2020-03-12,545.24,2020-04-23,2588,null,null
57533,Furniture,2020-11-04,973.84,2020-12-01,null,null,12853
57534,Wages,2017-05-27,40186,2017-06-16,null,190,null
57535,Maintenance,2020-04-26,1005.9,2020-06-16,1446,null,null
57536,Furniture,2017-01-29,821.38,2017-02-12,null,null,14175
57537,Wages,2019-04-08,84705,2019-06-05,null,274,null
57538,Maintenance,2016-01-15,128.49,2016-01-29,2848,null,null
57539,Maintenance,2018-05-20,455.74,2018-06-27,2359,null,null
57540,Wages,2019-05-31,75891,2019-06-13,null,245,null
57541,Furniture,2019-03-23,760.24,2019-05-22,null,null,13613
57542,Wages,2019-04-09,32946,2019-04-20,null,240,null
57543,Maintenance,2016-09-09,1985.76,2016-10-03,2898,null,null
57544,Maintenance,2017-03-09,1393.01,2017-04-18,2038,null,null
57545,Furniture,2018-03-26,569.51,2018-05-04,null,null,12133
57546,Furniture,2016-05-31,515.11,2016-07-01,null,null,10569
57547,Furniture,2016-10-14,785.34,2016-12-12,null,null,13343
57548,Maintenance,2019-03-22,118.86,2019-04-16,2900,null,null
57549,Wages,2018-11-16,128713,2018-12-20,null,155,null
57550,Furniture,2018-08-24,675.67,2018-10-05,null,null,13085
57551,Furniture,2017-01-14,904.18,2017-02-20,null,null,14059
57552,Wages,2016-08-19,126594,2016-09-06,null,229,null
57553,Wages,2018-10-29,97756,2018-11-17,null,282,null
57554,Wages,2018-04-26,98791,2018-05-31,null,167,null
57555,Wages,2018-09-01,75344,2018-10-23,null,298,null
57556,Wages,2020-04-18,108353,2020-05-01,null,129,null
57557,Maintenance,2018-07-04,1595.13,2018-08-26,2197,null,null
57558,Furniture,2018-03-27,922.62,2018-04-29,null,null,10507
57559,Wages,2020-04-24,118486,2020-05-09,null,182,null
57560,Wages,2018-06-13,82352,2018-07-17,null,165,null
57561,Maintenance,2017-04-03,1241.22,2017-05-20,1679,null,null
57562,Wages,2017-02-24,147365,2017-03-18,null,182,null
57563,Maintenance,2019-04-09,1694.13,2019-05-20,2944,null,null
57564,Wages,2016-07-25,106739,2016-09-09,null,101,null
57565,Maintenance,2017-09-12,781.81,2017-09-26,2397,null,null
57566,Maintenance,2019-04-11,1007.43,2019-06-05,2993,null,null
57567,Maintenance,2017-10-17,1444.81,2017-12-06,1366,null,null
57568,Furniture,2020-07-10,674.1,2020-08-28,null,null,12257
57569,Maintenance,2019-06-04,480.11,2019-07-13,1478,null,null
57570,Wages,2020-01-24,67387,2020-03-04,null,183,null
57571,Wages,2017-08-12,76842,2017-09-23,null,290,null
57572,Maintenance,2020-09-16,1275.3,2020-10-22,2438,null,null
57573,Wages,2020-05-12,146946,2020-07-03,null,287,null
57574,Maintenance,2017-09-24,1122.67,2017-11-15,2756,null,null
57575,Maintenance,2016-04-01,260.53,2016-04-15,2802,null,null
57576,Furniture,2020-11-04,812.11,2020-12-14,null,null,10269
57577,Wages,2018-12-31,147618,2019-01-18,null,233,null
57578,Furniture,2016-07-05,722.18,2016-09-02,null,null,13922
57579,Wages,2016-02-20,92304,2016-03-25,null,149,null
57580,Wages,2017-10-26,101731,2017-11-10,null,237,null
57581,Maintenance,2018-10-01,359.36,2018-11-09,2653,null,null
57582,Furniture,2020-03-01,691.04,2020-04-22,null,null,11260
57583,Maintenance,2018-03-10,612.09,2018-03-30,1366,null,null
57584,Wages,2019-07-04,132286,2019-08-06,null,165,null
57585,Maintenance,2018-02-10,220.16,2018-03-10,1571,null,null
57586,Maintenance,2016-10-01,461.5,2016-11-09,2978,null,null
57587,Furniture,2017-10-10,744.11,2017-11-08,null,null,14045
57588,Furniture,2019-01-30,828.38,2019-03-13,null,null,12734
57589,Maintenance,2017-06-18,1250.56,2017-07-14,2467,null,null
57590,Maintenance,2017-09-23,518.37,2017-10-15,2674,null,null
57591,Wages,2019-12-05,130288,2020-01-26,null,177,null
57592,Wages,2017-01-18,105625,2017-02-25,null,100,null
57593,Maintenance,2020-06-08,1359.95,2020-07-08,2990,null,null
57594,Maintenance,2019-11-18,1190.1,2020-01-02,1589,null,null
57595,Maintenance,2017-02-03,1755.62,2017-03-14,2883,null,null
57596,Furniture,2019-04-22,632.19,2019-06-02,null,null,12590
57597,Wages,2016-01-11,131245,2016-02-09,null,194,null
57598,Furniture,2018-08-02,810.06,2018-08-20,null,null,12228
57599,Wages,2017-10-12,47403,2017-11-19,null,245,null
57600,Furniture,2016-04-18,560.67,2016-05-17,null,null,10369
57601,Maintenance,2017-11-11,793.74,2017-12-14,1187,null,null
57602,Maintenance,2016-06-25,957.85,2016-08-09,2936,null,null
57603,Furniture,2017-02-10,741.4,2017-04-05,null,null,12831
57604,Furniture,2019-10-12,867.21,2019-11-25,null,null,11365
57605,Maintenance,2016-08-04,586.06,2016-09-11,1609,null,null
57606,Wages,2016-06-23,35097,2016-07-18,null,208,null
57607,Wages,2018-02-27,147228,2018-03-19,null,234,null
57608,Furniture,2019-12-12,802.33,2020-02-01,null,null,12801
57609,Maintenance,2017-01-23,1864.32,2017-03-04,2706,null,null
57610,Maintenance,2019-08-13,470.64,2019-10-09,2381,null,null
57611,Wages,2019-09-05,35652,2019-10-04,null,257,null
57612,Wages,2015-12-15,25080,2015-12-31,null,307,null
57613,Wages,2018-01-23,41147,2018-02-11,null,143,null
57614,Wages,2019-01-10,40774,2019-03-01,null,156,null
57615,Furniture,2016-12-16,827.52,2017-01-03,null,null,12381
57616,Furniture,2019-08-22,742.71,2019-09-18,null,null,10377
57617,Wages,2018-03-20,102338,2018-04-16,null,183,null
57618,Wages,2020-07-28,121602,2020-08-28,null,131,null
57619,Wages,2019-03-26,131049,2019-04-05,null,105,null
57620,Maintenance,2016-04-25,1081.99,2016-05-27,2991,null,null
57621,Maintenance,2017-12-27,1720.75,2018-01-31,1706,null,null
57622,Maintenance,2018-10-17,831.36,2018-11-16,2683,null,null
57623,Furniture,2016-09-24,896.55,2016-11-21,null,null,13032
57624,Furniture,2016-08-15,667.65,2016-10-13,null,null,12567
57625,Furniture,2018-10-22,727.91,2018-12-13,null,null,13188
57626,Wages,2016-10-07,85449,2016-10-21,null,159,null
57627,Furniture,2017-01-20,581.34,2017-01-31,null,null,12550
57628,Maintenance,2020-10-05,717.11,2020-11-23,1184,null,null
57629,Maintenance,2020-05-11,748.97,2020-06-30,1205,null,null
57630,Furniture,2020-07-19,912.62,2020-07-29,null,null,12828
57631,Wages,2017-05-07,63904,2017-05-23,null,284,null
57632,Furniture,2017-11-21,886.18,2017-12-13,null,null,14001
57633,Wages,2017-06-26,86339,2017-07-14,null,190,null
57634,Furniture,2016-10-16,584.03,2016-12-06,null,null,12093
57635,Furniture,2020-08-02,748.74,2020-09-18,null,null,11595
